"","Date","hour","Account","month","day","year","kWh","Day.of.Week","Weekday","Peakhour","Temperature","Dew_PointF","Humidity","Sea_Level_PressureIn","VisibilityMPH","Wind_Direction","Wind_SpeedMPH","Conditions","WindDirDegrees"
"735","2014-01-31","14","26908650026","1","31","2014","268.35999","5","1","1","41.0"," 12.9","32","30.06","   10.0","West","9.2","Overcast","280"
"736","2014-01-31","15","26908650026","1","31","2014","263.70000","5","1","1","41.0"," 14.0","33","30.07","   10.0","West","10.4","Overcast","270"
"737","2014-01-31","16","26908650026","1","31","2014","262.56000","5","1","1","39.0"," 15.1","38","30.06","   10.0","SW","6.9","Overcast","230"
"738","2014-01-31","17","26908650026","1","31","2014","230.72000","5","1","1","39.0"," 16.0","39","30.09","   10.0","WSW","8.1","Overcast","240"
"739","2014-01-31","18","26908650026","1","31","2014","182.18999","5","1","1","39.0"," 15.1","38","30.12","   10.0","WSW","6.9","Overcast","250"
"740","2014-01-31","19","26908650026","1","31","2014","174.84000","5","1","0","39.0"," 16.0","39","30.15","   10.0","West","9.2","Overcast","270"
"741","2014-01-31","20","26908650026","1","31","2014","172.08000","5","1","0","37.9"," 17.1","43","30.17","   10.0","West","10.4","Overcast","280"
"742","2014-01-31","21","26908650026","1","31","2014","137.96000","5","1","0","37.9"," 18.0","45","30.17","   10.0","WNW","6.9","Overcast","290"
"743","2014-01-31","22","26908650026","1","31","2014","131.25000","5","1","0","37.9"," 18.0","45","30.19","   10.0","West","6.9","Mostly Cloudy","270"
"744","2014-01-31","23","26908650026","1","31","2014","124.88000","5","1","0","37.0"," 18.0","46","30.20","   10.0","West","9.2","Mostly Cloudy","270"
"745","2014-02-01"," 0","26908650026","2","1","2014","124.66000","6","0","0","37.0"," 18.0","46","30.21","   10.0","WSW","5.8","Mostly Cloudy","250"
"746","2014-02-01"," 1","26908650026","2","1","2014","125.05000","6","0","0","36.0"," 18.0","48","30.23","   10.0","West","11.5","Mostly Cloudy","270"
"747","2014-02-01"," 2","26908650026","2","1","2014","124.24000","6","0","0","36.0"," 18.0","48","30.25","   10.0","West","9.2","Scattered Clouds","270"
"748","2014-02-01"," 3","26908650026","2","1","2014","125.53000","6","0","0","36.0"," 18.0","48","30.26","   10.0","WNW","6.9","Scattered Clouds","290"
"749","2014-02-01"," 4","26908650026","2","1","2014","124.94000","6","0","0","35.1"," 17.1","48","30.27","   10.0","WNW","5.8","Mostly Cloudy","300"
"750","2014-02-01"," 5","26908650026","2","1","2014","124.60000","6","0","0","35.1"," 18.0","50","30.29","   10.0","WNW","6.9","Mostly Cloudy","300"
"751","2014-02-01"," 6","26908650026","2","1","2014","123.68000","6","0","0","35.1"," 18.0","50","30.32","   10.0","WNW","6.9","Mostly Cloudy","300"
"752","2014-02-01"," 7","26908650026","2","1","2014","207.91999","6","0","1","36.0"," 18.0","48","30.34","   10.0","WNW","4.6","Mostly Cloudy","300"
"753","2014-02-01"," 8","26908650026","2","1","2014","224.64999","6","0","1","37.9"," 18.0","45","30.35","   10.0","WNW","5.8","Mostly Cloudy","290"
"754","2014-02-01"," 9","26908650026","2","1","2014","233.62999","6","0","1","41.0"," 18.0","40","30.34","   10.0","Calm","Calm","Mostly Cloudy","  0"
"755","2014-02-01","10","26908650026","2","1","2014","233.02999","6","0","1","39.0"," 19.9","46","30.33","   10.0","SE","6.9","Mostly Cloudy","140"
"756","2014-02-01","11","26908650026","2","1","2014","232.08999","6","0","1","41.0"," 19.0","41","30.31","   10.0","SE","6.9","Mostly Cloudy","130"
"757","2014-02-01","12","26908650026","2","1","2014","236.14999","6","0","1","42.1"," 19.9","41","30.28","   10.0","SE","9.2","Mostly Cloudy","130"
"758","2014-02-01","13","26908650026","2","1","2014","239.02000","6","0","1","39.0"," 24.1","55","30.28","   10.0","ESE","10.4","Mostly Cloudy","110"
"759","2014-02-01","14","26908650026","2","1","2014","173.46000","6","0","1","37.9"," 23.0","55","30.25","   10.0","East","13.8","Overcast","100"
"760","2014-02-01","15","26908650026","2","1","2014","165.76000","6","0","1","37.0"," 26.1","65","30.24","   10.0","ESE","12.7","Overcast","120"
"761","2014-02-01","16","26908650026","2","1","2014","163.17000","6","0","1","41.0"," 21.9","47","30.21","   10.0","South","13.8","Overcast","190"
"762","2014-02-01","17","26908650026","2","1","2014","157.29000","6","0","1","39.0"," 21.0","49","30.22","   10.0","SSW","12.7","Overcast","200"
"763","2014-02-01","18","26908650026","2","1","2014","153.76000","6","0","1","37.0"," 21.9","54","30.22","   10.0","South","8.1","Overcast","190"
"764","2014-02-01","19","26908650026","2","1","2014","151.86000","6","0","0","36.0"," 21.9","57","30.19","   10.0","South","9.2","Scattered Clouds","190"
"765","2014-02-01","20","26908650026","2","1","2014","153.44000","6","0","0","33.1"," 23.0","66","30.17","   10.0","South","6.9","Mostly Cloudy","190"
"766","2014-02-01","21","26908650026","2","1","2014","127.85000","6","0","0","35.1"," 26.1","70","30.13","   10.0","SSW","8.1","Overcast","200"
"767","2014-02-01","22","26908650026","2","1","2014","123.63999","6","0","0","34.0"," 27.0","75","30.08","   10.0","South","8.1","Overcast","180"
"768","2014-02-01","23","26908650026","2","1","2014","123.07000","6","0","0","33.1"," 28.0","82","30.04","    9.0","South","6.9","Mostly Cloudy","180"
"769","2014-02-02"," 0","26908650026","2","2","2014","123.60000","0","0","0","32.0"," 28.0","85","30.03","    9.0","South","4.6","Scattered Clouds","180"
"770","2014-02-02"," 1","26908650026","2","2","2014","123.80000","0","0","0","33.1"," 28.9","85","29.99","    8.0","SSE","6.9","Overcast","160"
"771","2014-02-02"," 2","26908650026","2","2","2014","124.38000","0","0","0","32.0"," 28.0","85","29.96","    6.0","Calm","Calm","Mostly Cloudy","  0"
"772","2014-02-02"," 3","26908650026","2","2","2014","123.54000","0","0","0","34.0"," 30.9","89","29.92","    7.0","SE","3.5","Overcast","140"
"773","2014-02-02"," 4","26908650026","2","2","2014","124.64000","0","0","0","34.0"," 30.9","89","29.91","    7.0","Calm","Calm","Overcast","  0"
"774","2014-02-02"," 5","26908650026","2","2","2014","124.22000","0","0","0","34.0"," 30.0","85","29.90","    7.0","Calm","Calm","Mostly Cloudy","  0"
"775","2014-02-02"," 6","26908650026","2","2","2014","123.85000","0","0","0","33.1"," 30.9","92","29.89","    5.0","South","8.1","Mostly Cloudy","170"
"776","2014-02-02"," 7","26908650026","2","2","2014","134.78000","0","0","1","35.1"," 32.0","89","29.88","    5.0","SSW","6.9","Overcast","200"
"777","2014-02-02"," 8","26908650026","2","2","2014","143.42000","0","0","1","41.0"," 36.0","82","29.89","    7.0","SSW","6.9","Overcast","210"
"778","2014-02-02"," 9","26908650026","2","2","2014","157.61000","0","0","1","45.0"," 36.0","71","29.90","    9.0","WSW","9.2","Overcast","240"
"779","2014-02-02","10","26908650026","2","2","2014","157.11000","0","0","1","50.0"," 35.1","57","29.89","   10.0","WSW","9.2","Overcast","240"
"780","2014-02-02","11","26908650026","2","2","2014","155.49999","0","0","1","52.0"," 34.0","50","29.88","   10.0","West","8.1","Mostly Cloudy","280"
"781","2014-02-02","12","26908650026","2","2","2014","156.19999","0","0","1","55.0"," 33.1","43","29.87","   10.0","West","9.2","Scattered Clouds","280"
"782","2014-02-02","13","26908650026","2","2","2014","155.59000","0","0","1","53.1"," 33.1","47","29.89","   10.0","WNW","5.8","Overcast","300"
"783","2014-02-02","14","26908650026","2","2","2014","139.25000","0","0","1","50.0"," 36.0","59","29.89","    9.0","Variable","3.5","Light Rain","  0"
"784","2014-02-02","15","26908650026","2","2","2014","139.35000","0","0","1","46.9"," 37.0","68","29.91","   10.0","WNW","5.8","Light Rain","290"
"785","2014-02-02","16","26908650026","2","2","2014","141.15000","0","0","1","46.0"," 37.9","73","29.94","   10.0","NW","9.2","Overcast","320"
"786","2014-02-02","17","26908650026","2","2","2014","141.92000","0","0","1","46.0"," 36.0","68","29.94","   10.0","WNW","8.1","Overcast","290"
"787","2014-02-02","18","26908650026","2","2","2014","141.77000","0","0","1","45.0"," 35.1","68","29.96","   10.0","West","12.7","Overcast","280"
"788","2014-02-02","19","26908650026","2","2","2014","140.98000","0","0","0","44.1"," 35.1","71","30.00","   10.0","WNW","10.4","Overcast","290"
"789","2014-02-02","20","26908650026","2","2","2014","130.73000","0","0","0","43.0"," 33.1","68","30.02","   10.0","WNW","8.1","Overcast","290"
"790","2014-02-02","21","26908650026","2","2","2014","123.76000","0","0","0","42.1"," 33.1","70","30.03","   10.0","WNW","6.9","Overcast","290"
"791","2014-02-02","22","26908650026","2","2","2014","122.50000","0","0","0","42.1"," 33.1","70","30.04","   10.0","WNW","9.2","Overcast","300"
"792","2014-02-02","23","26908650026","2","2","2014","122.38999","0","0","0","41.0"," 32.0","70","30.06","   10.0","WNW","10.4","Overcast","300"
"793","2014-02-03"," 0","26908650026","2","3","2014","123.39000","1","1","0","39.9"," 30.9","70","30.08","   10.0","NW","5.8","Mostly Cloudy","310"
"794","2014-02-03"," 1","26908650026","2","3","2014","124.35000","1","1","0","39.9"," 30.9","70","30.09","   10.0","NW","6.9","Overcast","310"
"795","2014-02-03"," 2","26908650026","2","3","2014","123.53000","1","1","0","39.0"," 28.9","67","30.09","   10.0","NNW","9.2","Overcast","330"
"796","2014-02-03"," 3","26908650026","2","3","2014","123.61000","1","1","0","37.9"," 28.9","70","30.10","   10.0","NNW","9.2","Overcast","340"
"797","2014-02-03"," 4","26908650026","2","3","2014","123.28000","1","1","0","37.0"," 28.0","70","30.12","   10.0","North","10.4","Overcast","360"
"798","2014-02-03"," 5","26908650026","2","3","2014","199.94000","1","1","0","36.0"," 26.1","67","30.16","   10.0","North","10.4","Overcast","360"
"799","2014-02-03"," 6","26908650026","2","3","2014","253.82999","1","1","0","35.1"," 21.9","59","30.18","   10.0","North","10.4","Overcast"," 10"
"800","2014-02-03"," 7","26908650026","2","3","2014","300.58999","1","1","1","34.0"," 21.9","61","30.18","   10.0","North","10.4","Overcast"," 10"
